step,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,CASH_IN,CASH_OUT,DEBIT,PAYMENT,TRANSFER,isFlaggedFraud,isFraud
236,57295.37,36220.0,0.0,0.0,57295.37,0,1,0,0,0,0,0
306,188207.08,30417.0,218624.08,1855436.11,1667229.03,1,0,0,0,0,0,0
212,111284.05,0.0,0.0,1008263.42,1119547.47,0,1,0,0,0,0,0
393,272442.27,708.0,0.0,473247.51,745689.77,0,1,0,0,0,0,0
283,15238.42,135319.76,120081.35,0.0,0.0,0,0,0,1,0,0,0
161,191179.24,0.0,0.0,252782.06,443961.3,0,1,0,0,0,0,0
188,197002.62,51462.0,0.0,0.0,197002.62,0,1,0,0,0,0,0
42,6462.59,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
232,297813.4,6117817.61,6415631.01,397092.0,99278.6,1,0,0,0,0,0,0
401,11510.83,31073.72,19562.89,0.0,0.0,0,0,0,1,0,0,0
201,12121.74,12026.0,0.0,0.0,0.0,0,0,0,1,0,0,0
350,134788.28,145.0,0.0,0.0,134788.28,0,1,0,0,0,0,0
137,11732.45,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
373,63283.77,21639044.01,21702327.79,730177.45,666893.67,1,0,0,0,0,0,0
159,5859.24,31329.0,25469.76,0.0,0.0,0,0,0,1,0,0,0
133,10299.48,21526.0,11226.52,765344.55,775644.03,0,1,0,0,0,0,0
18,1942.22,892640.38,890698.15,0.0,0.0,0,0,0,1,0,0,0
17,15809.43,20561.0,4751.57,0.0,0.0,0,0,0,1,0,0,0
254,8037.61,99067.0,91029.39,0.0,0.0,0,0,0,1,0,0,0
396,179482.57,20569.0,200051.57,5015400.31,4835917.74,1,0,0,0,0,0,0
352,5771.83,3287.18,0.0,0.0,0.0,0,0,0,1,0,0,0
240,5988.04,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
278,284618.55,33111.0,0.0,4261405.06,4815390.42,0,1,0,0,0,0,0
40,124046.49,30884.0,0.0,1540794.54,1664841.03,0,0,0,0,1,0,0
13,5028.18,79593.54,74565.36,0.0,0.0,0,0,0,1,0,0,0
186,27560.84,10817.0,0.0,0.0,0.0,0,0,0,1,0,0,0
375,10074.7,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
335,2220.15,24170.0,21949.85,0.0,0.0,0,0,0,1,0,0,0
42,133227.1,18465267.29,18598494.39,1871493.06,1738265.97,1,0,0,0,0,0,0
131,2953.7,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
159,342657.62,0.0,0.0,1158677.65,1501335.27,0,1,0,0,0,0,0
208,28452.67,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
347,374.23,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
351,4257.97,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
44,154472.29,52302.0,0.0,6814114.25,6968586.54,0,1,0,0,0,0,0
131,27312.32,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
36,55092.1,30410.0,0.0,1872033.22,1927125.32,0,1,0,0,0,0,0
180,275183.3,0.0,0.0,379042.09,654225.38,0,1,0,0,0,0,0
18,24129.28,3556240.04,3580369.32,2767641.39,2767243.18,1,0,0,0,0,0,0
186,309982.13,14250398.16,14560380.29,3314848.43,3004866.3,1,0,0,0,0,0,0
47,6096.75,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
301,29977.07,192503.0,162525.93,0.0,0.0,0,0,0,1,0,0,0
132,249205.68,0.0,0.0,2949793.22,3198998.91,0,1,0,0,0,0,0
133,29962.38,5028.0,0.0,0.0,29962.38,0,1,0,0,0,0,0
404,67.3,19843.98,19776.68,0.0,0.0,0,0,0,1,0,0,0
373,507329.77,0.0,0.0,4622514.24,5129844.01,0,0,0,0,1,0,0
153,17274.29,7557744.0,7575018.29,32378.61,15104.32,1,0,0,0,0,0,0
254,104895.64,0.0,0.0,1798937.57,1903833.21,0,1,0,0,0,0,0
134,326633.87,0.0,0.0,3682728.79,4201322.55,0,0,0,0,1,0,0
325,177598.21,481331.12,658929.33,799500.02,621901.81,1,0,0,0,0,0,0
205,53764.66,147099.0,93334.34,248187.32,301951.98,0,1,0,0,0,0,0
274,24260.25,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
393,342622.99,20284.0,0.0,357161.47,699784.47,0,1,0,0,0,0,0
167,45671.86,10785028.38,10830700.24,315176.23,269504.37,1,0,0,0,0,0,0
47,11971.66,1006.0,0.0,0.0,0.0,0,0,0,1,0,0,0
371,6425.69,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
274,60434.04,161033.0,221467.04,0.0,0.0,1,0,0,0,0,0,0
229,22765.68,549930.0,527164.32,112244.15,135009.83,0,1,0,0,0,0,0
282,150920.05,21330.0,0.0,1449056.94,1599976.99,0,1,0,0,0,0,0
14,245174.22,2309189.62,2554363.83,381371.24,136197.02,1,0,0,0,0,0,0
236,47229.45,50111.0,2881.55,0.0,47229.45,0,1,0,0,0,0,0
351,27843.66,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
259,43707.59,369.0,0.0,0.0,43707.59,0,1,0,0,0,0,0
400,66784.83,0.0,0.0,179010.58,245795.41,0,0,0,0,1,0,0
331,105919.02,0.0,0.0,124147.18,230066.19,0,0,0,0,1,0,0
181,10342.33,274508.46,264166.13,0.0,0.0,0,0,0,1,0,0,0
235,6999.6,63586.01,56586.41,0.0,0.0,0,0,0,1,0,0,0
119,113083.12,1854899.35,1967982.48,1138818.66,1025735.54,1,0,0,0,0,0,0
637,34598.09,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
211,103189.34,2344.0,105533.34,49035.0,0.0,1,0,0,0,0,0,0
35,182453.99,444066.0,626519.99,80848.74,0.0,1,0,0,0,0,0,0
214,5152.89,27016.0,21863.11,0.0,0.0,0,0,0,1,0,0,0
129,240322.36,4327749.21,4568071.57,2516817.45,2276495.09,1,0,0,0,0,0,0
354,127846.95,2764853.31,2892700.27,197965.56,70118.61,1,0,0,0,0,0,0
212,412.24,243188.39,242776.15,0.0,0.0,0,0,0,1,0,0,0
252,12483.67,85142.03,72658.36,0.0,0.0,0,0,0,1,0,0,0
186,16315.73,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
132,315381.82,0.0,0.0,1252027.36,1567409.18,0,1,0,0,0,0,0
96,2185.69,22021.0,19835.31,0.0,0.0,0,0,0,1,0,0,0
351,165358.49,0.0,0.0,4785654.15,4951012.64,0,1,0,0,0,0,0
399,90995.91,0.0,0.0,105702.0,20946.15,0,1,0,0,0,0,0
353,281929.8,122593.0,0.0,0.0,281929.8,0,1,0,0,0,0,0
259,1967.4,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
37,75.79,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
17,361504.77,0.0,361504.77,642867.49,281362.72,1,0,0,0,0,0,0
180,29516.49,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
354,52307.51,0.0,0.0,558901.66,611209.17,0,1,0,0,0,0,0
348,36357.37,434294.32,397936.95,0.0,0.0,0,0,0,1,0,0,0
282,105653.57,5877085.04,5982738.62,705209.01,599555.44,1,0,0,0,0,0,0
138,148266.15,0.0,0.0,1469369.05,1617635.2,0,1,0,0,0,0,0
40,245842.8,73385.94,0.0,318893.62,564736.42,0,1,0,0,0,0,0
166,7696.61,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
402,10541.41,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
372,87152.98,101818.0,14665.02,0.0,87152.98,0,0,0,0,1,0,0
400,68417.56,1229.0,0.0,376247.06,444664.61,0,1,0,0,0,0,0
683,1146360.56,51378.0,0.0,323919.72,1470280.28,0,0,0,0,1,0,0
544,19589.93,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
306,281336.02,10488.0,0.0,0.0,281336.02,0,1,0,0,0,0,0
179,152614.8,12695.0,165309.8,1231560.33,1078945.54,1,0,0,0,0,0,0
274,160088.44,240424.0,400512.44,104965.82,0.0,1,0,0,0,0,0,0
134,91869.18,349802.0,257932.82,9717192.57,9809061.75,0,1,0,0,0,0,0
180,32525.36,18789.69,0.0,49575.0,68525.11,0,1,0,0,0,0,0
1,181.0,181.0,0.0,0.0,0.0,0,0,0,0,1,0,1
1,181.0,181.0,0.0,21182.0,0.0,0,1,0,0,0,0,1
1,2806.0,2806.0,0.0,0.0,0.0,0,0,0,0,1,0,1
1,2806.0,2806.0,0.0,26202.0,0.0,0,1,0,0,0,0,1
1,20128.0,20128.0,0.0,0.0,0.0,0,0,0,0,1,0,1
1,20128.0,20128.0,0.0,6268.0,12145.85,0,1,0,0,0,0,1
1,416001.33,0.0,0.0,102.0,9291619.62,0,1,0,0,0,0,1
1,1277212.77,1277212.77,0.0,0.0,0.0,0,0,0,0,1,0,1
1,1277212.77,1277212.77,0.0,0.0,2444985.19,0,1,0,0,0,0,1
1,35063.63,35063.63,0.0,0.0,0.0,0,0,0,0,1,0,1
1,35063.63,35063.63,0.0,31140.0,7550.03,0,1,0,0,0,0,1
1,25071.46,25071.46,0.0,0.0,0.0,0,0,0,0,1,0,1
1,25071.46,25071.46,0.0,9083.76,34155.22,0,1,0,0,0,0,1
1,132842.64,4499.08,0.0,0.0,132842.64,0,1,0,0,0,0,1
1,235238.66,235238.66,0.0,0.0,0.0,0,0,0,0,1,0,1
1,235238.66,235238.66,0.0,0.0,235238.66,0,1,0,0,0,0,1
2,1096187.24,1096187.24,0.0,0.0,0.0,0,0,0,0,1,0,1
2,1096187.24,1096187.24,0.0,0.0,1096187.24,0,1,0,0,0,0,1
2,963532.14,963532.14,0.0,0.0,0.0,0,0,0,0,1,0,1
2,963532.14,963532.14,0.0,132382.57,1095914.71,0,1,0,0,0,0,1
2,14949.84,14949.84,0.0,0.0,0.0,0,0,0,0,1,0,1
2,14949.84,14949.84,0.0,18161.79,33111.63,0,1,0,0,0,0,1
2,18627.02,18627.02,0.0,0.0,0.0,0,0,0,0,1,0,1
2,18627.02,18627.02,0.0,147251.58,165878.6,0,1,0,0,0,0,1
3,10539.37,10539.37,0.0,0.0,0.0,0,0,0,0,1,0,1
3,10539.37,10539.37,0.0,0.0,10539.37,0,1,0,0,0,0,1
3,22877.0,22877.0,0.0,0.0,0.0,0,0,0,0,1,0,1
3,22877.0,22877.0,0.0,0.0,22877.0,0,1,0,0,0,0,1
4,10000000.0,12930418.44,2930418.44,0.0,0.0,0,0,0,0,1,0,1
4,10000000.0,10000000.0,0.0,0.0,9941904.21,0,1,0,0,0,0,1
4,2930418.44,2930418.44,0.0,0.0,0.0,0,0,0,0,1,0,1
4,2930418.44,2930418.44,0.0,3616012.1,6963508.84,0,1,0,0,0,0,1
4,169941.73,169941.73,0.0,0.0,0.0,0,0,0,0,1,0,1
4,169941.73,169941.73,0.0,0.0,169941.73,0,1,0,0,0,0,1
4,13707.11,13707.11,0.0,0.0,0.0,0,0,0,0,1,0,1
4,13707.11,13707.11,0.0,0.0,13707.11,0,1,0,0,0,0,1
4,86070.17,86070.17,0.0,0.0,0.0,0,0,0,0,1,0,1
4,86070.17,86070.17,0.0,0.0,86070.17,0,1,0,0,0,0,1
5,120074.73,120074.73,0.0,0.0,0.0,0,0,0,0,1,0,1
5,120074.73,120074.73,0.0,0.0,120074.73,0,1,0,0,0,0,1
5,60726.57,60726.57,0.0,0.0,0.0,0,0,0,0,1,0,1
5,60726.57,60726.57,0.0,13010502.78,13071229.35,0,1,0,0,0,0,1
5,10119.47,10119.47,0.0,0.0,0.0,0,0,0,0,1,0,1
5,10119.47,10119.47,0.0,0.0,10119.47,0,1,0,0,0,0,1
6,33332.86,33332.86,0.0,0.0,0.0,0,0,0,0,1,0,1
6,33332.86,33332.86,0.0,31002.0,0.0,0,1,0,0,0,0,1
6,25975.86,25975.86,0.0,0.0,0.0,0,0,0,0,1,0,1
6,25975.86,25975.86,0.0,98152.0,28041.27,0,1,0,0,0,0,1
6,26768.5,26768.5,0.0,0.0,0.0,0,0,0,0,1,0,1
6,26768.5,26768.5,0.0,101976.0,128744.5,0,1,0,0,0,0,1
6,30521.02,30521.02,0.0,0.0,0.0,0,0,0,0,1,0,1
6,30521.02,30521.02,0.0,0.0,30521.02,0,1,0,0,0,0,1
6,216422.0,216422.0,0.0,0.0,0.0,0,0,0,0,1,0,1
6,216422.0,216422.0,0.0,10097.0,48630.5,0,1,0,0,0,0,1
6,17320.91,17320.91,0.0,0.0,0.0,0,0,0,0,1,0,1
6,17320.91,17320.91,0.0,6244.44,0.0,0,1,0,0,0,0,1
6,17246.0,17246.0,0.0,0.0,101717.84,0,0,0,0,1,0,1
6,17246.0,17246.0,0.0,0.0,17246.0,0,1,0,0,0,0,1
6,10565.0,10565.0,0.0,0.0,0.0,0,0,0,0,1,0,1
6,10565.0,10565.0,0.0,36275.0,24380.72,0,1,0,0,0,0,1
6,10224.0,10224.0,0.0,0.0,0.0,0,0,0,0,1,0,1
6,10224.0,10224.0,0.0,0.0,10224.0,0,1,0,0,0,0,1
6,85354.69,85354.69,0.0,0.0,0.0,0,0,0,0,1,0,1
6,85354.69,85354.69,0.0,11170.0,10612.55,0,1,0,0,0,0,1
6,13704.0,13704.0,0.0,0.0,1658746.09,0,0,0,0,1,0,1
6,13704.0,13704.0,0.0,3382.84,143675.35,0,1,0,0,0,0,1
7,262434.54,262434.54,0.0,0.0,0.0,0,0,0,0,1,0,1
7,262434.54,262434.54,0.0,19525.79,438233.86,0,1,0,0,0,0,1
7,21729.0,21729.0,0.0,0.0,0.0,0,0,0,0,1,0,1
7,21729.0,21729.0,0.0,27335.0,0.0,0,1,0,0,0,0,1
7,5460002.91,5460002.91,0.0,0.0,0.0,0,0,0,0,1,0,1
7,5460002.91,5460002.91,0.0,0.0,9281535.44,0,1,0,0,0,0,1
7,164.0,164.0,0.0,0.0,0.0,0,0,0,0,1,0,1
7,164.0,164.0,0.0,4068.0,0.0,0,1,0,0,0,0,1
7,21571.0,21571.0,0.0,0.0,0.0,0,0,0,0,1,0,1
7,21571.0,21571.0,0.0,30797.41,71140.3,0,1,0,0,0,0,1
7,441445.58,441445.58,0.0,0.0,0.0,0,0,0,0,1,0,1
7,441445.58,441445.58,0.0,98993.5,0.0,0,1,0,0,0,0,1
8,181728.11,0.0,0.0,11397.0,184477.77,0,1,0,0,0,0,1
8,222.0,222.0,0.0,0.0,267095.19,0,0,0,0,1,0,1
8,222.0,222.0,0.0,24708.0,171647.35,0,1,0,0,0,0,1
8,1996.17,1996.17,0.0,0.0,0.0,0,0,0,0,1,0,1
8,1996.17,1996.17,0.0,2559.74,4555.92,0,1,0,0,0,0,1
8,1078013.76,0.0,0.0,0.0,970749.68,0,0,0,0,1,0,1
8,89631.24,89631.24,0.0,0.0,0.0,0,0,0,0,1,0,1
8,89631.24,89631.24,0.0,21175.0,0.0,0,1,0,0,0,0,1
8,29707.86,29707.86,0.0,0.0,0.0,0,0,0,0,1,0,1
8,29707.86,29707.86,0.0,10935.0,0.0,0,1,0,0,0,0,1
8,43092.0,43092.0,0.0,0.0,0.0,0,0,0,0,1,0,1
8,43092.0,43092.0,0.0,660641.74,1158662.9,0,1,0,0,0,0,1
9,556218.01,556218.01,0.0,0.0,0.0,0,0,0,0,1,0,1
9,556218.01,556218.01,0.0,0.0,582265.81,0,1,0,0,0,0,1
9,11308.0,11308.0,0.0,0.0,0.0,0,0,0,0,1,0,1
9,11308.0,11308.0,0.0,0.0,302550.56,0,1,0,0,0,0,1
9,350705.74,350705.74,0.0,0.0,1184633.07,0,0,0,0,1,0,1
9,350705.74,350705.74,0.0,894760.68,1794033.65,0,1,0,0,0,0,1
9,2539898.07,2539898.07,0.0,0.0,261290.69,0,0,0,0,1,0,1
9,2539898.07,2539898.07,0.0,968.0,1842864.22,0,1,0,0,0,0,1
9,361559.69,361559.69,0.0,0.0,141302.12,0,0,0,0,1,0,1
9,361559.69,361559.69,0.0,504667.31,189441.24,0,1,0,0,0,0,1
9,1154353.99,1154353.99,0.0,0.0,10872.9,0,0,0,0,1,0,1
9,1154353.99,1154353.99,0.0,162222.0,1965587.6,0,1,0,0,0,0,1
9,21922.0,21922.0,0.0,0.0,0.0,0,0,0,0,1,0,1
9,21922.0,21922.0,0.0,1929861.61,2046918.8,0,1,0,0,0,0,1
9,994453.2,1437370.87,442917.67,194812.76,665743.67,0,0,0,0,1,0,1
9,1055.0,1055.0,0.0,0.0,0.0,0,0,0,0,1,0,1
9,1055.0,1055.0,0.0,75179.0,0.0,0,1,0,0,0,0,1
9,244068.01,244068.01,0.0,0.0,0.0,0,0,0,0,1,0,1
9,244068.01,244068.01,0.0,0.0,338538.16,0,1,0,0,0,0,1
10,59835.0,59835.0,0.0,0.0,0.0,0,0,0,0,1,0,1
10,59835.0,59835.0,0.0,255480.76,315315.76,0,1,0,0,0,0,1
10,277970.88,0.0,0.0,0.0,277970.88,0,1,0,0,0,0,1
10,93810.76,93810.76,0.0,0.0,0.0,0,0,0,0,1,0,1
10,93810.76,93810.76,0.0,4096048.05,4189858.81,0,1,0,0,0,0,1
10,503405.88,503405.88,0.0,0.0,0.0,0,0,0,0,1,0,1
10,503405.88,503405.88,0.0,29669.0,533074.88,0,1,0,0,0,0,1
10,2662734.59,2662734.59,0.0,0.0,0.0,0,0,0,0,1,0,1
10,2662734.59,2662734.59,0.0,14165.62,2930405.33,0,1,0,0,0,0,1
10,9217.19,9217.19,0.0,0.0,96795.6,0,0,0,0,1,0,1
10,9217.19,9217.19,0.0,0.0,9217.19,0,1,0,0,0,0,1
11,2100.0,2100.0,0.0,0.0,0.0,0,0,0,0,1,0,1
11,2100.0,2100.0,0.0,112512.48,114612.48,0,1,0,0,0,0,1
11,1933920.8,0.0,0.0,1283762.85,3217683.65,0,0,0,0,1,0,1
11,313418.28,313418.28,0.0,0.0,97980.88,0,0,0,0,1,0,1
11,313418.28,313418.28,0.0,688164.64,1029922.17,0,1,0,0,0,0,1
11,12461.0,12461.0,0.0,0.0,0.0,0,0,0,0,1,0,1
11,12461.0,12461.0,0.0,27964.11,40425.11,0,1,0,0,0,0,1
12,19472.0,19472.0,0.0,0.0,0.0,0,0,0,0,1,0,1
12,19472.0,19472.0,0.0,0.0,19472.0,0,1,0,0,0,0,1
12,3964129.99,3964129.99,0.0,0.0,0.0,0,0,0,0,1,0,1
12,3964129.99,3964129.99,0.0,1912955.54,5811064.07,0,1,0,0,0,0,1
12,1041647.06,1041647.06,0.0,0.0,0.0,0,0,0,0,1,0,1
12,1041647.06,1041647.06,0.0,52730.33,1094377.39,0,1,0,0,0,0,1
12,2066467.64,2066467.64,0.0,0.0,81209.81,0,0,0,0,1,0,1
12,2066467.64,2066467.64,0.0,194510.24,3098566.67,0,1,0,0,0,0,1
12,149668.66,0.0,0.0,44170.11,193838.76,0,1,0,0,0,0,1
12,2007.0,2007.0,0.0,0.0,0.0,0,0,0,0,1,0,1
12,2007.0,2007.0,0.0,129917.8,250910.76,0,1,0,0,0,0,1
12,222048.71,0.0,0.0,2979.0,225027.71,0,1,0,0,0,0,1
12,8677.0,8677.0,0.0,0.0,0.0,0,0,0,0,1,0,1
12,8677.0,8677.0,0.0,225127.62,233804.62,0,1,0,0,0,0,1
13,408.0,408.0,0.0,0.0,226013.18,0,0,0,0,1,0,1
13,408.0,408.0,0.0,898297.85,1075854.14,0,1,0,0,0,0,1
13,48375.02,48375.02,0.0,0.0,0.0,0,0,0,0,1,0,1
13,48375.02,48375.02,0.0,374803.26,658520.33,0,1,0,0,0,0,1
13,4022667.54,4022667.54,0.0,0.0,0.0,0,0,0,0,1,0,1
13,4022667.54,4022667.54,0.0,80136.56,4057191.21,0,1,0,0,0,0,1
13,454859.39,0.0,0.0,0.0,454859.39,0,1,0,0,0,0,1
13,1161495.82,1161495.82,0.0,0.0,0.0,0,0,0,0,1,0,1
13,1161495.82,1161495.82,0.0,319036.02,1565123.81,0,1,0,0,0,0,1
13,2686564.04,2686564.04,0.0,0.0,0.0,0,0,0,0,1,0,1
13,2686564.04,2686564.04,0.0,438199.37,3124763.41,0,1,0,0,0,0,1
13,6188514.81,6188514.81,0.0,0.0,0.0,0,0,0,0,1,0,1
13,6188514.81,6188514.81,0.0,381607.21,6424681.56,0,1,0,0,0,0,1
13,123194.95,79466.45,0.0,535933.16,263908.84,0,0,0,0,1,0,1
14,2093951.47,2093951.47,0.0,0.0,0.0,0,0,0,0,1,0,1
14,2093951.47,2093951.47,0.0,0.0,2093951.47,0,1,0,0,0,0,1
14,143032.0,143032.0,0.0,0.0,0.0,0,0,0,0,1,0,1
14,143032.0,143032.0,0.0,814654.61,1020323.73,0,1,0,0,0,0,1
14,2927005.15,2927005.15,0.0,0.0,0.0,0,0,0,0,1,0,1
14,2927005.15,2927005.15,0.0,0.0,2994420.07,0,1,0,0,0,0,1
14,1832319.42,1832319.42,0.0,0.0,0.0,0,0,0,0,1,0,1
14,1832319.42,1832319.42,0.0,43962.42,2440139.69,0,1,0,0,0,0,1
14,1561891.66,1561891.66,0.0,0.0,0.0,0,0,0,0,1,0,1
14,1561891.66,1561891.66,0.0,3471928.95,6443177.56,0,1,0,0,0,0,1
14,65488.05,65488.05,0.0,0.0,0.0,0,0,0,0,1,0,1
14,65488.05,65488.05,0.0,0.0,65488.05,0,1,0,0,0,0,1
15,696763.08,696763.08,0.0,0.0,69861.26,0,0,0,0,1,0,1
15,696763.08,696763.08,0.0,366114.58,1347073.81,0,1,0,0,0,0,1
15,119.0,119.0,0.0,0.0,0.0,0,0,0,0,1,0,1
15,119.0,119.0,0.0,4844060.13,4844179.13,0,1,0,0,0,0,1
15,128473.62,128473.62,0.0,0.0,0.0,0,0,0,0,1,0,1
15,128473.62,128473.62,0.0,0.0,128473.62,0,1,0,0,0,0,1
15,248056.41,248056.41,0.0,0.0,0.0,0,0,0,0,1,0,1
15,248056.41,248056.41,0.0,0.0,201427.47,0,1,0,0,0,0,1
15,164500.81,164500.81,0.0,0.0,0.0,0,0,0,0,1,0,1
15,164500.81,164500.81,0.0,685636.21,850137.02,0,1,0,0,0,0,1
15,212089.74,212089.74,0.0,0.0,0.0,0,0,0,0,1,0,1
15,212089.74,212089.74,0.0,257758.48,469848.23,0,1,0,0,0,0,1
15,95428.32,0.0,0.0,0.0,95428.32,0,1,0,0,0,0,1
15,39713.28,0.0,0.0,1274866.51,1314579.79,0,1,0,0,0,0,1
15,170.0,170.0,0.0,0.0,0.0,0,0,0,0,1,0,1
15,170.0,170.0,0.0,413421.36,345764.15,0,1,0,0,0,0,1
15,747282.4,747282.4,0.0,0.0,0.0,0,0,0,0,1,0,1
15,747282.4,747282.4,0.0,5340917.82,6088200.22,0,1,0,0,0,0,1
15,59385.67,59385.67,0.0,0.0,0.0,0,0,0,0,1,0,1
15,59385.67,59385.67,0.0,74371.0,133756.67,0,1,0,0,0,0,1
16,2198224.71,2198224.71,0.0,0.0,0.0,0,0,0,0,1,0,1
16,2198224.71,2198224.71,0.0,0.0,2198224.71,0,1,0,0,0,0,1
16,828720.89,828720.89,0.0,0.0,0.0,0,0,0,0,1,0,1
16,828720.89,828720.89,0.0,9142622.59,10184336.54,0,1,0,0,0,0,1
16,2701905.3,2701905.3,0.0,0.0,0.0,0,0,0,0,1,0,1
16,2701905.3,2701905.3,0.0,57418.0,2759323.3,0,1,0,0,0,0,1
16,31074.0,31074.0,0.0,0.0,0.0,0,0,0,0,1,0,1
16,31074.0,31074.0,0.0,0.0,31074.0,0,1,0,0,0,0,1
16,121626.82,121626.82,0.0,0.0,0.0,0,0,0,0,1,0,1
16,121626.82,121626.82,0.0,653744.34,775371.16,0,1,0,0,0,0,1
17,1639676.27,1639676.27,0.0,0.0,0.0,0,0,0,0,1,0,1
17,1639676.27,1639676.27,0.0,448954.92,2198318.48,0,1,0,0,0,0,1
17,305627.0,305627.0,0.0,0.0,0.0,0,0,0,0,1,0,1
17,305627.0,305627.0,0.0,7699847.16,8005474.16,0,1,0,0,0,0,1
17,195351.76,195351.76,0.0,0.0,0.0,0,0,0,0,1,0,1
17,195351.76,195351.76,0.0,156408.25,265841.0,0,1,0,0,0,0,1
17,42062.82,340830.43,298767.61,398931.35,678419.64,0,1,0,0,0,0,1
18,295664.18,295664.18,0.0,0.0,0.0,0,0,0,0,1,0,1
18,295664.18,295664.18,0.0,10184336.54,10480000.72,0,1,0,0,0,0,1
18,307739.18,307739.18,0.0,0.0,0.0,0,0,0,0,1,0,1
18,307739.18,307739.18,0.0,25326.0,838246.41,0,1,0,0,0,0,1
18,314251.58,75956.47,0.0,7962205.25,8276456.84,0,1,0,0,0,0,1
18,1102133.9,1102133.9,0.0,0.0,746575.95,0,0,0,0,1,0,1
18,1102133.9,1102133.9,0.0,306228.56,1408362.45,0,1,0,0,0,0,1
18,1144089.37,1144089.37,0.0,0.0,0.0,0,0,0,0,1,0,1
18,1144089.37,1144089.37,0.0,2502877.26,3879210.29,0,1,0,0,0,0,1
18,1974352.3,1974352.3,0.0,0.0,0.0,0,0,0,0,1,0,1
18,1974352.3,1974352.3,0.0,15531.71,1989884.01,0,1,0,0,0,0,1
18,11481.0,11481.0,0.0,0.0,263492.28,0,0,0,0,1,0,1
18,11481.0,11481.0,0.0,761417.61,1765080.5,0,1,0,0,0,0,1
18,508782.2,0.0,0.0,1082007.65,1590789.85,0,1,0,0,0,0,1
18,9131.0,9131.0,0.0,0.0,0.0,0,0,0,0,1,0,1
18,9131.0,9131.0,0.0,133084.02,142215.02,0,1,0,0,0,0,1
19,143660.11,143660.11,0.0,0.0,0.0,0,0,0,0,1,0,1
19,143660.11,143660.11,0.0,0.0,143660.11,0,1,0,0,0,0,1
19,3477438.49,3477438.49,0.0,0.0,0.0,0,0,0,0,1,0,1
19,3477438.49,3477438.49,0.0,0.0,3477438.49,0,1,0,0,0,0,1
19,122101.57,0.0,0.0,0.0,639940.2,0,1,0,0,0,0,1
19,161939.36,161939.36,0.0,0.0,0.0,0,0,0,0,1,0,1
19,161939.36,161939.36,0.0,628935.02,851972.34,0,1,0,0,0,0,1
19,10000000.0,11861008.32,1861008.32,0.0,0.0,0,0,0,0,1,0,1
19,10000000.0,10000000.0,0.0,504326.62,10342417.9,0,1,0,0,0,0,1
19,1861008.32,1861008.32,0.0,0.0,0.0,0,0,0,0,1,0,1
19,1861008.32,1861008.32,0.0,0.0,1789942.62,0,1,0,0,0,0,1
20,16614.82,16614.82,0.0,0.0,0.0,0,0,0,0,1,0,1
20,16614.82,16614.82,0.0,904409.29,921024.11,0,1,0,0,0,0,1
20,448025.06,448025.06,0.0,0.0,0.0,0,0,0,0,1,0,1
20,448025.06,448025.06,0.0,71679.93,519704.99,0,1,0,0,0,0,1
21,785323.0,785323.0,0.0,0.0,0.0,0,0,0,0,1,0,1
21,785323.0,785323.0,0.0,803839.25,1720783.92,0,1,0,0,0,0,1
21,158299.34,158299.34,0.0,0.0,0.0,0,0,0,0,1,0,1
21,158299.34,158299.34,0.0,36152.54,271369.74,0,1,0,0,0,0,1
21,23292.3,0.0,0.0,392364.62,415656.92,0,1,0,0,0,0,1
22,346704.55,346704.55,0.0,0.0,0.0,0,0,0,0,1,0,1
22,346704.55,346704.55,0.0,513994.79,860699.34,0,1,0,0,0,0,1
22,461509.86,461509.86,0.0,0.0,0.0,0,0,0,0,1,0,1
22,461509.86,461509.86,0.0,302583.81,764093.67,0,1,0,0,0,0,1
22,37100.29,37100.29,0.0,0.0,0.0,0,0,0,0,1,0,1
22,37100.29,37100.29,0.0,433212.41,470312.7,0,1,0,0,0,0,1
22,235512.2,235512.2,0.0,0.0,0.0,0,0,0,0,1,0,1
22,235512.2,235512.2,0.0,8490637.21,9272647.09,0,1,0,0,0,0,1
22,2068118.36,2068118.36,0.0,0.0,0.0,0,0,0,0,1,0,1
